
11/4    QUANTITY
cup    UNIT
white-livered    NAME
stock    NAME

11/2    QUANTITY
kilo    UNIT
wimp    NAME
cutlet    NAME

22    QUANTITY
pound    UNIT
comminute    STATE
porc    NAME

100100    QUANTITY
gramme    UNIT
walnut_tree    NAME
one-half    NAME

66    QUANTITY
ounce    UNIT
love_apple    NAME
glue    NAME

55    QUANTITY
sensitive    SIZE
potato    NAME

11    QUANTITY
pound    UNIT
cocker    NAME
carrot    NAME

100100    QUANTITY
gibibyte    UNIT
couscous    NAME

44    QUANTITY
tablespoonful    UNIT
butter    NAME
surgery    O
44    O
tablespoon    O
marge    O

11    QUANTITY
tablespoonful    UNIT
half-and-half    NAME
-LRB-    O
optional    O
-RRB-    O

7-8    QUANTITY
crocus_sativus    NAME
string    NAME

44    QUANTITY
ounce    UNIT
cream    NAME
malva_sylvestris    NAME

66    QUANTITY
tablespoonful    UNIT
shekels    NAME

21/2    QUANTITY
teaspoonful    UNIT
pelt    NAME

11    QUANTITY
teaspoon    UNIT
dijon    NAME
mustard    NAME
-LRB-    O
optional    O
-RRB-    O

55    QUANTITY
daucus_carota_sativa    NAME

11/2    QUANTITY
teaspoon    UNIT
allium_sativum    NAME
pulverise    NAME

22    QUANTITY
teaspoon    UNIT
weewee    NAME

22    QUANTITY
teaspoon    UNIT
cinnamon_bark    NAME

1010    QUANTITY
cup    UNIT
body_of_water    NAME

22    QUANTITY
sensitive    SIZE
basa    NAME
stopping    NAME

5-6    QUANTITY
slit    UNIT
bacon    NAME

88    QUANTITY
lasagna    NAME
attic    NAME

55    QUANTITY
tablespoonful    UNIT
butter    NAME

33    QUANTITY
tablespoon    UNIT
arachis_hypogaea    NAME
crude    NAME
oregon    O
33    O
tablespoonful    O
veggie    O
crude    O

22    QUANTITY
turkey    NAME
undercut    NAME

44    QUANTITY
teaspoonful    UNIT
flour    NAME

33    QUANTITY
hind_end    UNIT
salsa    NAME
verde    NAME

33    QUANTITY
slicing    UNIT
ham_it_up    NAME

11/2    QUANTITY
lb    UNIT
edible_asparagus    NAME

22    QUANTITY
pound    UNIT
base    STATE
squawk    NAME
,    O
browned    NAME
,    O
debilitate    O

66    QUANTITY
tablespoonful    UNIT
malus_pumila    NAME
cyder    NAME
vinegar    NAME

41/2    QUANTITY
apothecaries'_ounce    UNIT
pastrami    NAME

88    QUANTITY
tablespoonful    UNIT
chilly    NAME
spread    NAME

22    QUANTITY
green_onion    NAME

11    QUANTITY
kilo    UNIT
tomato    NAME

66    QUANTITY
transfuse    UNIT
veggie    NAME
carry    NAME

22    QUANTITY
tablespoonful    UNIT
parmesan    NAME
malva_sylvestris    NAME

22    QUANTITY
tablespoonful    UNIT
maple    NAME
sirup    NAME

55    QUANTITY
tomato    NAME

33    QUANTITY
orange    NAME

22    QUANTITY
loving_cup    UNIT
brassica_oleracea_botrytis    NAME
floweret    NAME

66    QUANTITY
slice_up    UNIT
food_shop    NAME
shore    NAME
o'lakes    NAME
provolone    NAME
high_mallow    NAME
,    O
curve    STATE
into    O
slip    O

22    QUANTITY
medium    SIZE
ail    NAME
eugenia_caryophyllatum    UNIT

11/2    QUANTITY
tablespoonful    UNIT
veg    NAME
anoint    NAME

1/2    QUANTITY
kilo    UNIT
white-livered    NAME
fender    NAME

11    QUANTITY
straw    UNIT
lemongrass_oil    NAME

33    QUANTITY
tablespoonful    UNIT
unslaked_lime    NAME
succus    NAME

22    QUANTITY
lb    UNIT
flesh_out    NAME
steak    NAME

44    QUANTITY
tablespoon    UNIT
loot    NAME

1212    QUANTITY
crash    UNIT
pisces    NAME
sauce    NAME

11    QUANTITY
teaspoonful    UNIT
cive    NAME
-LRB-    O
new    DF
crop    O
-RRB-    O

22    QUANTITY
tablespoon    UNIT
petroselinum_crispum    NAME

66    QUANTITY
oz.    UNIT
white_walnut    NAME
mash    NAME
,    O
dice    STATE

11    QUANTITY
sachet    UNIT
d'espices    NAME

33    QUANTITY
peppercorn    NAME

51/3    QUANTITY
snow_leopard    UNIT
timothy_miles_bindon_rice    NAME
bonce    NAME
-LRB-    O
for    O
footslog    O
thai    O
-RRB-    O

31/2    QUANTITY
lb    UNIT
gallus_gallus    NAME
set_up    NAME
,    O
peel    O
on    O
boob    O
,    O
skinless    O
leg    O
and    O
thigh    O

88    QUANTITY
snow_leopard    UNIT
wampum    NAME

1/4    QUANTITY
transfuse    UNIT
barley    NAME
-LRB-    O
just_about    O
-RRB-    O

300300    QUANTITY
g    UNIT
spaghetti    NAME

55    QUANTITY
teaspoonful    UNIT
piss    NAME

11    QUANTITY
parcel    UNIT
enoki    NAME
mushroom-shaped_cloud    NAME

1111    QUANTITY
panthera_uncia    UNIT
mandarin    NAME
orange_tree    NAME
indium    O
juice    NAME

22    QUANTITY
lb    UNIT
holler    NAME
surgery    O
22    O
pound    O
porc    O
-LRB-    O
hack    O
,    O
steak    O
,    O
etc.    O
-RRB-    O

1/2    QUANTITY
teaspoon    UNIT
sweet_basil    NAME
-LRB-    O
optional    O
-RRB-    O

66    QUANTITY
loving_cup    UNIT
weewee    NAME
or    O
66    O
cupful    O
livestock    O

44    QUANTITY
intermediate    SIZE
psyche    O
of    O
cultivated_celery    NAME
-LRB-    O
husk    UNIT
-RRB-    O

22    QUANTITY
ounce    UNIT
butter    NAME

1/4    QUANTITY
loving_cup    UNIT
schnittlaugh    NAME

33    QUANTITY
tablespoon    UNIT
crude    NAME

11    QUANTITY
teaspoonful    UNIT
butter    NAME
-LRB-    O
optional    O
-RRB-    O

41/2    QUANTITY
apothecaries'_ounce    UNIT
popcorn    NAME

44    QUANTITY
cup    UNIT
marinara    NAME
sauce    NAME

11/2    QUANTITY
tablespoon    UNIT
holler    NAME
ground    NAME
or    O
22    O
cup    O
boeuf    O
stock    O

2-3    QUANTITY
objet_d'art    UNIT
ceylon_cinnamon_tree    NAME
skin    NAME

6-8    QUANTITY
broccoli    NAME
floret    NAME

100100    QUANTITY
dumplings    NAME
neglige    NAME

1/8    QUANTITY
loving_cup    UNIT
benny    NAME
cum    NAME

44    QUANTITY
apothecaries'_ounce    UNIT
mushroom    NAME
bit    NAME

44    QUANTITY
cardamum    NAME
fuel_pod    NAME

22    QUANTITY
ounce    UNIT
flour    NAME

1/4    QUANTITY
transfuse    UNIT
languish    NAME
batty    NAME

aggrandize    O
-LRB-    O
fatten_up    O
-RRB-    O

88    QUANTITY
tablespoon    UNIT
butter    NAME
,    O
undercut    STATE
into    O
objet_d'art    O

22    QUANTITY
loving_cup    UNIT
merlot    NAME

66    QUANTITY
teaspoon    UNIT
chicken    NAME
bouillon    NAME

1616    QUANTITY
cupful    UNIT
tortilla    NAME
cow_chip    NAME
oregon    O
1616    O
cup    O
dotty    O

55    QUANTITY
crenel    NAME

11/2    QUANTITY
teaspoon    UNIT
lemon_tree    NAME
zestfulness    NAME

66    QUANTITY
fade    UNIT
sir_francis_bacon    NAME

11    QUANTITY
box    UNIT
marshmallow    NAME

22    QUANTITY
tablespoonful    UNIT
mayonnaise    NAME
-LRB-    O
hellman    O
's    O
-RRB-    O

22    QUANTITY
cupful    UNIT
projectile    NAME

22    QUANTITY
transfuse    UNIT
jasmine    NAME
elmer_rice    NAME

22    QUANTITY
cupful    UNIT
yellow-bellied    NAME
inventory    NAME

88    QUANTITY
ounce    UNIT
line    NAME
-LRB-    O
consider    O
*    O
-RRB-    O
operating_theatre    O
88    QUANTITY
apothecaries'_ounce    UNIT
irrigate    NAME
-LRB-    O
go_steady    O
*    O
-RRB-    O

1616    QUANTITY
cupful    UNIT
piss    NAME

2-3    QUANTITY
swipe    UNIT
saffron_crocus    NAME

8-9    QUANTITY
transfuse    UNIT
dinero    NAME
flour    NAME

1313    QUANTITY
loving_cup    UNIT
piddle    NAME

11/2    QUANTITY
cupful    UNIT
refined_sugar    NAME

22    QUANTITY
tablespoonful    UNIT
tamarindo    NAME
succus    NAME

11    QUANTITY
tablespoon    UNIT
herbes    NAME
diamond_state    NAME
provence    NAME
-LRB-    O
thyme    O
,    O
st._basil    O
,    O
pot_marjoram    O
,    O
rosmarinus_officinalis    O
-RRB-    O

11    QUANTITY
loving_cup    UNIT
knockout    NAME
uphold    NAME

22    QUANTITY
tablespoon    UNIT
canola_oil    NAME
embrocate    NAME

2-3    QUANTITY
twitch    UNIT
asafetida    NAME
pulverise    NAME

11    QUANTITY
twitch    UNIT
parsley    NAME
flake_off    NAME

5050    QUANTITY
gigabyte    UNIT
lentil_plant    NAME

11    QUANTITY
package    UNIT
spaghetti    NAME

44    QUANTITY
cinnamon_bark    NAME
joystick    UNIT

88    QUANTITY
teaspoonful    UNIT
lemon_tree    NAME
juice    NAME

33    QUANTITY
cupful    UNIT
baby    NAME
prickly-seeded_spinach    NAME

1/4    QUANTITY
loving_cup    UNIT
skim_off    NAME
sherry    NAME
-LRB-    O
optional    O
-RRB-    O

11    QUANTITY
teaspoon    UNIT
finocchio    NAME
seeded_player    NAME
-LRB-    O
optional    O
-RRB-    O

11    QUANTITY
vellicate    UNIT
dry_land    STATE
clove    NAME

33    QUANTITY
tablespoon    UNIT
pee    NAME

11    QUANTITY
pound    UNIT
spaghetti    NAME

66    QUANTITY
dry_quart    UNIT
urine    NAME

11/3    QUANTITY
loving_cup    UNIT
flour    NAME

66    QUANTITY
tablespoon    UNIT
flour    NAME

22    QUANTITY
teaspoonful    UNIT
espresso    NAME
pulverise    NAME

22    QUANTITY
tablespoonful    UNIT
stinker    NAME
succus    NAME
surgery    O
22    O
tablespoon    O
citrus_paradisi    O
juice    O

21/2    QUANTITY
teaspoonful    UNIT
anchor    STATE
cumin    NAME

11/2    QUANTITY
teaspoonful    UNIT
chilli_pepper    NAME
piper_nigrum    NAME

11    QUANTITY
ball    NAME
-LRB-    O
operating_theater    O
equivelant    O
nut    O
deputise    O
-RRB-    O

22    QUANTITY
tablespoon    UNIT
prime    STATE
cumin    NAME

1212    QUANTITY
ounce    UNIT
oil_color    NAME

44    QUANTITY
flounder    NAME
tenia    NAME

55    QUANTITY
loving_cup    UNIT
milk_river    NAME

88    QUANTITY
apothecaries'_ounce    UNIT
release    NAME
mushroom    NAME

88    QUANTITY
bound    NAME
allium_cepa    NAME

31/2    QUANTITY
oz.    UNIT
flour    NAME

22    QUANTITY
tablespoon    UNIT
marge    NAME

33    QUANTITY
loving_cup    UNIT
elmer_rice    NAME

33    QUANTITY
tablespoon    UNIT
cornmeal    NAME
surgery    O
33    QUANTITY
tablespoonful    UNIT
masa    NAME
harina    NAME

22    QUANTITY
ceylon_cinnamon_tree    NAME
perplex    UNIT

22    QUANTITY
22    QUANTITY
tablespoonful    UNIT
cornstarch    NAME
operating_theatre    O
22    O
tablespoonful    O
cornstarch    O

11/4    QUANTITY
cupful    UNIT
cyder    NAME
vinegar    NAME

44    QUANTITY
troy_ounce    UNIT
butter    NAME
operating_theatre    O
44    O
troy_ounce    O
oleomargarine    O
,    O
mince    STATE

44    QUANTITY
pepper    NAME

33    QUANTITY
tablespoon    UNIT
citrus_limon    NAME
juice    NAME

11    QUANTITY
teaspoon    UNIT
fenugreek    NAME
cum    NAME

4-5    QUANTITY
lb    UNIT
porc    NAME
make_fun    NAME
beaver_state    O
4-5    O
pound    O
gammon    O
,    O
with    STATE
swot_up    STATE

22    QUANTITY
tablespoon    UNIT
clavus    NAME
anoint    NAME

2-3    QUANTITY
lb    UNIT
pork    NAME
-LRB-    O
dice    STATE
,    O
make_unnecessary    O
pearl    O
-RRB-    O
operating_theatre    O
6-8    O
chicken    O
drumstick    O

11/2    QUANTITY
oz.    UNIT
brandy    NAME

11/4    QUANTITY
transfuse    UNIT
flour    NAME

33    QUANTITY
quart    UNIT
lily-livered    NAME
banal    NAME

44    QUANTITY
clove_tree    UNIT
allium_sativum    NAME

11/2    QUANTITY
teaspoon    UNIT
priming_coat    STATE
cardamom    NAME

1/2    QUANTITY
cupful    UNIT
raisin    NAME

1212    QUANTITY
indian_corn    NAME
tortilla    NAME

11/4    QUANTITY
cupful    UNIT
orchard_apple_tree    NAME
juice    NAME

44    QUANTITY
pork    NAME
chop    NAME

11    QUANTITY
teaspoon    UNIT
methi    NAME
source    NAME

11    QUANTITY
tablespoonful    UNIT
breadcrumb    NAME

11/2    QUANTITY
loving_cup    UNIT
milk_river    NAME

11    QUANTITY
tablespoon    UNIT
dry_land    STATE
flax    NAME
sow    NAME

22    QUANTITY
tablespoon    UNIT
bouillon    NAME

22    QUANTITY
tablespoonful    UNIT
brandy    NAME

66    QUANTITY
tablespoonful    UNIT
butter    NAME

33    QUANTITY
tablespoon    UNIT
parmesan    NAME
high_mallow    NAME

11    QUANTITY
lb    UNIT
udon    NAME
dome    NAME

44    QUANTITY
pound    UNIT
sparerib    NAME
torment    NAME

22    QUANTITY
loving_cup    UNIT
reinvigorated    DF
ananas    NAME
ball    NAME
-LRB-    O
around    O
1/2    O
ananas_comosus    O
-RRB-    O

1212    QUANTITY
snow_leopard    UNIT
drinking_chocolate    NAME
fleck    NAME

1616    QUANTITY
snow_leopard    UNIT
venison    NAME
combat_zone    NAME

66    QUANTITY
tablespoonful    UNIT
clavus    NAME
fossil_oil    NAME

33    QUANTITY
tablespoonful    UNIT
tomato_plant    NAME
glue    NAME

11/2    QUANTITY
pound    UNIT
lily-livered    NAME
titty    NAME
,    O
skip    STATE
into    O
modest    O
composition    O

11    QUANTITY
allium_cepa    NAME
-LRB-    O
chop_up    STATE
-RRB-    O

22    QUANTITY
tablespoonful    UNIT
1st_baron_verulam    NAME
drip    O
operating_room    O
22    O
tablespoonful    O
heart    O
drippage    O

44    QUANTITY
cupful    UNIT
milk_river    NAME

22    QUANTITY
cup    UNIT
poulet    NAME
stock    NAME

22    QUANTITY
sprig    UNIT
petroselinum_crispum    NAME

21/4    QUANTITY
lb    UNIT
gripe    NAME
brood    NAME
centre    NAME

22    QUANTITY
banana    NAME

11/2    QUANTITY
cup    UNIT
berry    NAME
lucre    NAME

11/4    QUANTITY
teaspoonful    UNIT
long_pepper    NAME

31/2    QUANTITY
-    O
44    O
cup    UNIT
veg    NAME
blood_line    NAME

1/2    QUANTITY
transfuse    UNIT
currant    NAME
surgery    O
1/2    O
cup    O
raisin    O

33    QUANTITY
tablespoonful    UNIT
sir_tim_rice    NAME
acetum    NAME

33    QUANTITY
snow_leopard    UNIT
pepperoni    NAME

22    QUANTITY
teaspoon    UNIT
coriander_seed    NAME

44    QUANTITY
burnt_lime    NAME

11    QUANTITY
cupful    UNIT
cashew    NAME
ballock    NAME

11    QUANTITY
lb    UNIT
asparagus_officinales    NAME

44    QUANTITY
tablespoonful    UNIT
arachis_hypogaea    NAME
oil_color    NAME
or    O
44    O
tablespoonful    O
clavus    O
inunct    O

11/4    QUANTITY
pound    UNIT
travail    STATE
porc    NAME

21/2    QUANTITY
tablespoonful    UNIT
pineapple_plant    NAME
juice    NAME

1/4    QUANTITY
teaspoonful    UNIT
orange_yellow    NAME
ribbon    NAME
-LRB-    O
optional    O
-RRB-    O

11/2    QUANTITY
teaspoon    UNIT
gamboge    NAME
juice    NAME

11    QUANTITY
tablespoon    UNIT
put-on    NAME

3-4    QUANTITY
ail    NAME
eugenia_aromaticum    UNIT

11/2    QUANTITY
pound    UNIT
ground_beef    NAME

44    QUANTITY
grapeshot    NAME
lycopersicon_esculentum    NAME
operating_theater    O
11    O
tomato    O

flour    NAME
tortilla    NAME
-LRB-    O
optional    O
-RRB-    O

33    QUANTITY
oz.    UNIT
tomato_plant    NAME
glue    NAME

1/2    QUANTITY
cupful    UNIT
urine    NAME
-LRB-    O
tepid    TEMP
-RRB-    O

1/2    QUANTITY
teaspoonful    UNIT
common_salt    NAME
-LRB-    O
optional    O
-RRB-    O

22    QUANTITY
tablespoonful    UNIT
undercoat    STATE
winter_sweet    NAME

11/2    QUANTITY
loving_cup    UNIT
mascarpone    NAME

12/3    QUANTITY
transfuse    UNIT
milk_river    NAME

22    QUANTITY
enclose    UNIT
yeast    NAME

22    QUANTITY
pound    UNIT
beef_cattle    NAME
swither    NAME
center    NAME

77    QUANTITY
teaspoonful    UNIT
butter    NAME

11/2    QUANTITY
loving_cup    UNIT
elmer_leopold_rice    NAME
Krispies    NAME
-LRB-    O
for    O
axerophthol    O
solid    O
blockade    O
increment    O
astir    O
to    O
22    QUANTITY
loving_cup    UNIT
-RRB-    O

11/3    QUANTITY
cup    UNIT
buttermilk    NAME

11    QUANTITY
cupful    UNIT
quick-cooking    STATE
oat    NAME

1616    QUANTITY
panthera_uncia    UNIT
picante    NAME
sauce    NAME

11/4    QUANTITY
teaspoonful    UNIT
crocus_sativus    NAME
wander    NAME

88    QUANTITY
cut    UNIT
food_shop    NAME
overplay    NAME

66    QUANTITY
orangeness    NAME

1/2    QUANTITY
teaspoonful    UNIT
parsley    NAME
scrap    NAME

3-4    QUANTITY
tablespoonful    UNIT
sofrito    NAME
sauce    NAME

1212    QUANTITY
troy_ounce    UNIT
urine    NAME

3/4    QUANTITY
cupful    UNIT
milk_river    NAME
hot_chocolate    NAME
crisp    NAME

22    QUANTITY
tin_can    UNIT
lycopersicon_esculentum    NAME
soup    NAME
-LRB-    O
2-3    O
-RRB-    O

22    QUANTITY
daim    NAME
glaze    NAME
exclude    NAME
operating_theatre    O
22    O
Skor    O
candy    O
parallel_bars    O
,    O
heath    O
taproom    O

11    QUANTITY
cup    UNIT
butterscotch    NAME
cow_chip    NAME

33    QUANTITY
cupful    UNIT
elmer_leopold_rice    NAME
ripple    O
surgery    O
33    O
cup    O
sir_tim_rice    O
Krispies    O

55    QUANTITY
oz.    UNIT
milk_river    NAME

1/2    QUANTITY
loving_cup    UNIT
breadcrumb    NAME

21/2    QUANTITY
teaspoon    UNIT
table_salt    NAME

11/4    QUANTITY
transfuse    UNIT
tomato_plant    NAME
sauce    NAME

22    QUANTITY
teaspoon    UNIT
lemon    NAME
juice    NAME

22    QUANTITY
teaspoon    UNIT
castor    NAME
kale    NAME

33    QUANTITY
tablespoonful    UNIT
canola    NAME
crude    NAME

21/4    QUANTITY
lb    UNIT
grate    STATE
boeuf    NAME

33    QUANTITY
cupful    UNIT
baby    NAME
william_green    NAME

22    QUANTITY
tablespoon    UNIT
creme    NAME
fraiche    NAME

22    QUANTITY
fish_fillet    NAME
mignon    NAME
steak    NAME

22    QUANTITY
lb    UNIT
pork    NAME
tenderloin    NAME
,    O
issue    STATE
into    O
11    O
column_inch    O
set_up    O

11/4    QUANTITY
teaspoonful    UNIT
priming    STATE
cumin_seed    NAME

love_apple    NAME

1212    QUANTITY
intermediate    SIZE
chilli_pepper    NAME

11    QUANTITY
sensitive    SIZE
lycopersicon_esculentum    NAME

1/4    QUANTITY
kilo    UNIT
lycopersicon_esculentum    NAME

11/2    QUANTITY
lb    UNIT
pork    NAME
tenderloin    NAME
,    O
dice    STATE

11    QUANTITY
privy    UNIT
beat    STATE
plumb    NAME
lycopersicon_esculentum    NAME
-LRB-    O
ane    O
habit    O
Scaflani    O
,    O
Pastene    O
operating_room    O
holman_hunt    O
-RRB-    O

1-2    QUANTITY
teaspoonful    UNIT
mustard_greens    NAME
-LRB-    O
one    O
enjoyment    O
22    O
tsp    O
dijon    O
mustard_greens    O
-RRB-    O

st._basil_the_great    NAME
-LRB-    O
smart    DF
if    O
you    O
receive    O
it    O
-RRB-    O

22    QUANTITY
tablespoon    UNIT
olive    NAME
inunct    NAME
-LRB-    O
i    O
opine    O
canola_oil    O
oil_color    O
would    O
knead    O
as_well    O
.    O
recipe    O
in_the_first_place    O
call_up    O
for    O
22    O
tbsp    O
blow_up    O
-RRB-    O

11    QUANTITY
teaspoonful    UNIT
dress    NAME
pulverize    NAME
-LRB-    O
or    O
as    O
often    O
antiophthalmic_factor    O
you    O
the_likes_of    O
-RRB-    O

i    NAME
skim_off    NAME
-LRB-    O
beaver_state    O
two-baser    NAME
,    O
if    O
you    O
same    O
information_technology    O
red-blooded    O
-RRB-    O

11    QUANTITY
elan    UNIT
carbonate    O
carbonated    STATE
lemon-lime    NAME
drinkable    NAME
-LRB-    O
if    O
you    O
corresponding    O
deoxyadenosine_monophosphate    O
to_a_lesser_extent    O
scented    O
drinking    O
manipulation    O
lodge    O
sal_soda    O
-RRB-    O

33    QUANTITY
nut    NAME
-LRB-    O
thin    O
the    O
atomic_number_102    O
.    O
of    O
ballock    NAME
to    O
22    QUANTITY
if    O
they    O
embody    O
gargantuan    O
-RRB-    O

edamame    NAME
,    O
vitamin_a    O
a_good_deal    O
adenine    O
you    O
would    O
alike    O
to    O
fix    O
-LRB-    O
ace    O
role    O
newly    DF
,    O
just    O
immobilize    TEMP
make_up    O
sluttish    O
to    O
get    O
and    O
wreak    O
substantially    O
-RRB-    O

11    QUANTITY
red_river    NAME
central_thai    NAME
chili    NAME
,    O
shredded    STATE
fine    O
-LRB-    O
usance    O
to_a_greater_extent    O
if    O
you    O
indirect_request    O
-RRB-    O

3-4    QUANTITY
tablespoonful    UNIT
drinking_chocolate    NAME
pulverize    NAME
-LRB-    O
optonal    O
,    O
try_out    O
hitter    O
and    O
find_out    O
if    O
information_technology    O
's    O
chocolaty    O
decent    O
-RRB-    O

1/2    QUANTITY
chili_pepper    NAME
,    O
hack    STATE
-LRB-    O
bump_off    O
ejaculate    O
if    O
you    O
indirect_request    O
-RRB-    O

1/2    QUANTITY
transfuse    UNIT
cheddar_cheese    NAME
high_mallow    NAME
,    O
chopped    STATE
-LRB-    O
more_than    O
if    O
you    O
corresponding    O
-RRB-    O

cherry-red    NAME
tomato_plant    NAME
,    O
track    STATE
upwards    O

22    QUANTITY
lb    UNIT
fresh    NAME
italian    NAME
sausage    NAME
,    O
slice_up    STATE
into    O
44    O
inch    O
circle    O
-LRB-    O
keep_on    O
immobilize    O
until    O
gear_up    O
to    O
slice    O
,    O
attain    O
it    O
practically    O
wanton    O
to    O
cut    O
-RRB-    O

33    QUANTITY
cup    UNIT
bellyache    NAME
broth    NAME
-LRB-    O
swanson    O
embody    O
what    O
iodin    O
habituate    O
and    O
information_technology    O
set    O
establish    O
ampere    O
braggart    O
conflict    O
-RRB-    O

4848    QUANTITY
refreshing    DF
mussel    NAME
,    O
scrub    STATE
and    O
debearded    STATE
-LRB-    O
you    O
mightiness    O
require    O
to    O
cast    O
hoosier_state    O
group_a    O
few    O
spare    O
inward    O
lawsuit    O
roughly    O
set    O
n't    O
spread    O
-RRB-    O

33    QUANTITY
tablespoon    UNIT
grind    STATE
gruyere    NAME
-LRB-    O
to_a_greater_extent    O
if    O
you    O
really    O
the_likes_of    O
gruyere    O
cheeseflower    O
-RRB-    O

5-6    QUANTITY
tablespoonful    UNIT
european_olive_tree    NAME
anele    NAME
-LRB-    O
surgery    O
utilisation    O
grapeseed    O
vegetable_oil    O
operating_theater    O
soja_bean    O
anele    O
,    O
they    O
own    O
deoxyadenosine_monophosphate    O
higher    O
bullet    O
item    O
-RRB-    O

3/4    QUANTITY
-    O
11    O
teaspoon    UNIT
saltiness    NAME
-LRB-    O
get    O
with    O
axerophthol    O
scummy    O
amount    O
,    O
you    O
hindquarters    UNIT
contribute    O
table_salt    NAME
at    O
the    O
put_off    NAME
-RRB-    O

11    QUANTITY
lb    UNIT
porc    NAME
articulatio_humeri    NAME
,    O
dilute    STATE
inch    O
square_block    O
-LRB-    O
you    O
posterior    O
apply    O
pork_barrel    O
steak    O
axerophthol    O
substantially    O
-RRB-    O

66    QUANTITY
allium_sativum    NAME
garlic_clove    O
,    O
demolish    STATE
-LRB-    O
aline    O
to    O
appreciation    O
,    O
simply    O
sometimes    O
atomic_number_53    O
go_away    O
supererogatory    O
and    O
enjoyment    O
an    O
total    O
lightbulb    O
-RRB-    O

1/2    QUANTITY
cup    UNIT
hoisin    NAME
sauce    NAME
-LRB-    O
this    O
comprise    O
the    O
vital    O
component    O
,    O
arrange    O
n't    O
go_away    O
information_technology    O
come_out    O
!    O
-RRB-    O

55    QUANTITY
snow_leopard    UNIT
tear_up    STATE
cheese    NAME
-LRB-    O
or    O
more    O
,    O
only    O
type_a    O
you    O
similar    O
-RRB-    O

22    QUANTITY
onion_plant    NAME
,    O
slash    STATE
up    O

1010    QUANTITY
oz.    UNIT
weewee    NAME
-LRB-    O
if    O
you    O
apply    O
crank    O
inch    O
axerophthol    O
liquidizer    O
,    O
execute    O
not    O
mbd    O
water_supply    O
-RRB-    O

1/4    QUANTITY
cupful    UNIT
dried    DF
cranberry    NAME
-LRB-    O
You    O
could    O
besides    O
use_of_goods_and_services    O
dry_out    O
cherry_tree    O
operating_theater    O
apricot    O
operating_theater    O
ampere    O
combining    O
of    O
the    O
trine    O
-RRB-    O

1/2    QUANTITY
cupful    UNIT
reduced-fat    NAME
feta    NAME
high_mallow    NAME
-LRB-    O
i    O
sometimes    O
exclude    O
this    O
-RRB-    O

11    QUANTITY
teaspoon    UNIT
chile    NAME
pulverise    NAME
-LRB-    O
ass    O
utilize    O
to_a_greater_extent    O
oregon    O
if    O
hope    O
you    O
rump    O
employment    O
The    O
right    O
Creole/Cajun    O
flavor    O
shuffle    O
-RRB-    O

11    QUANTITY
loving_cup    UNIT
sauteing    O
vegetable_oil    NAME
-LRB-    O
iodine    O
ever    O
habit    O
olea_europaea    O
,    O
economic_consumption    O
what    O
you    O
alike    O
-RRB-    O

11    QUANTITY
kg    UNIT
medium-large    SIZE
spud    NAME
,    O
disrobe    STATE
&    O
very    O
fine    O
sliced    STATE
-LRB-    O
locate    O
indium    O
urine    O
until    O
you    O
ar    O
ready    O
to    O
adhd    O
them    O
indium    O
the    O
level    O
atomic_number_49    O
the    O
proto-indo_european    O
-RRB-    O

cube    STATE
allium_cepa    NAME
-LRB-    O
ampere    O
practically    O
arsenic    O
you    O
lack    O
-RRB-    O

22    QUANTITY
cup    UNIT
cream    NAME
cheeseflower    NAME
vanilla    NAME
frost    O
-LRB-    O
purpose    O
the    O
premade    O
ice    O
,    O
unity    O
scarce    O
expend    O
unitary    O
steady    O
size_of_it    O
container    O
-RRB-    O

4-5    QUANTITY
mailboat    UNIT
unfermented    NAME
'n    NAME
lowly    NAME
-LRB-    O
operating_room    O
to    O
you    O
taste    O
-RRB-    O
beaver_state    O
1/4    O
cupful    O
veridical    O
wampum    O
-LRB-    O
if    O
you    O
're    O
non    O
along    O
a    O
diet    O
!    O
-RRB-    O

3/4    QUANTITY
lb    UNIT
alimentary_paste    NAME
,    O
Giada    O
urge    O
thimble-shaped    O
alimentary_paste    NAME
,    O
ditalini    O
,    O
only    O
unity    O
conceive    O
iodin    O
use    O
snail-shaped    O

1/2    QUANTITY
teaspoon    UNIT
moil    STATE
cinnamon    NAME
-LRB-    O
surgery    O
more_than    O
if    O
you    O
similar    O
-RRB-    O

1/2    QUANTITY
loving_cup    UNIT
unsweetened    STATE
wish-wash    NAME
or    O
1/2    O
cup    O
orchard_apple_tree    O
succus    O
center    O

11    QUANTITY
pound    UNIT
daikon    NAME
raphanus_sativus    NAME
or    O
11    O
pound    O
carrot    O

salinity    NAME
and    O
madagascar_pepper    NAME

butter    NAME
beaver_state    O
olea_europaea    O
fossil_oil    O

salt    NAME
&    O
bracing    DF
terra_firma    STATE
capsicum    NAME

saltiness    NAME
&    O
piper_nigrum    NAME

22    QUANTITY
loving_cup    UNIT
tomato    NAME
and    O
chilli    NAME
